playerId,playerName,nationality,club,overall
17095,Nias Hefti,Switzerland,FC Thun,55
17096,Oliver Petersen,Norway,Molde FK,55
17097,Mikołaj Nawrocki,Poland,Jagiellonia Białystok,55
17098,Camilo Albornoz,Argentina,Atlético Tucumán,55
17099,Kurukalip Cagtay,Turkey,Kasimpaşa SK,55
17100,Innes Cameron,Scotland,Kilmarnock,55
17101,Maxime De Bie,Belgium,KV Mechelen,55
17102,Bradley Wade,England,Rochdale,55
17103,Tyrese Francois,Australia,Fulham,55
17104,Antonio Alejandro Díaz Campos,Chile,CD O'Higgins,55
17105,Jan Łoś,Poland,Arka Gdynia,55
17106,Aaron Bastiaans,Netherlands,VVV-Venlo,55
17107,Saikou Janneh,Gambia,Bristol City,55
17108,Jordan Adebayo-Smith,United States,Lincoln City,55
17109,Mattia Zennaro,Italy,Genoa,55
17110,Luis Gabriel Rivas Mosquera,Colombia,Deportes Tolima,55
17111,Serkan Bakan,Turkey,Göztepe SK,55
17112,Jake Doyle-Hayes,Republic of Ireland,Cheltenham Town,55
17113,George Lloyd,England,Cheltenham Town,55
17114,Harvey Knibbs,England,Cambridge United,55
17115,Iván Ibáñez,Argentina,Deportivo Cali,55
17116,Radhi Al Otaibi,Saudi Arabia,Al Wehda,55
17117,Mateusz Skrzypczak,Poland,Lech Poznań,55
17118,Ágoston Kiss,Hungary,DSC Arminia Bielefeld,55
17119,Kastriot Imeri,Switzerland,Servette FC,55
17120,Sebastian Jørgensen,Denmark,Silkeborg IF,55
17121,Ishamel Schubert-Abubakari,Germany,Hallescher FC,55
17122,Giona Leibold,United States,SV Wehen Wiesbaden,55
17123,Ryan Campbell-Gordon,England,Port Vale,55
17124,Cameron Breadner,Scotland,St. Mirren,55
17125,Abdou Diakhate,Senegal,Parma,55
17126,Patrick Reading,England,Middlesbrough,55
17127,Maren Haile-Selassie,Switzerland,Neuchâtel Xamax,55
17128,Pedro Teixeira,Switzerland,BSC Young Boys,55
17129,Ben Johnson,England,West Ham United,55
17130,Hampus Finndell,Sweden,Djurgårdens IF,55
17131,Rahmetullah Berişbek,Turkey,Gençlerbirliği SK,55
17132,Loïc Jacot,Switzerland,FC Luzern,55
17133,Arthur Iontton,England,Stevenage,55
17134,Furkan Kadir Durmuş,Turkey,Sivasspor,55
17135,Ahmed Farid,Saudi Arabia,Ettifaq FC,55
17136,Georgios Pintidis,Germany,FC Ingolstadt 04,55
17137,Andre Reynolds II,United States,Chicago Fire,55
17138,Trey Muse,United States,Seattle Sounders FC,55
17139,Alexander Concha,Chile,CD Everton de Viña del Mar,55
17140,Ahmadou Dia,France,Olympique de Marseille,55
17141,Kamil Piątkowski,Poland,Raków Częstochowa,55
17142,Korede Adedoyin,Nigeria,Hamilton Academical FC,55
17143,Mario De Marino,Italy,Venezia FC,55
17144,Rarmani Edmonds-Green,England,Huddersfield Town,55
17145,Cristian Moya,Colombia,Atlético Nacional,55
17146,Luis Gamíz,Mexico,Club Tijuana,55
17147,고재현 Jae Hyun Ko,Korea Republic,Daegu FC,55
17148,Cesar Matheo Castaño Gómez,Colombia,La Equidad,55
17149,Lukas Sparre Klitten,Denmark,Aalborg BK,55
17150,Samuel Brolin,Sweden,AIK,55
17151,Noel Niemann,Germany,TSV 1860 München,55
17152,Fredrik Hammar,Sweden,Brentford,55
17153,Andrew Delly Marie-Sainte,France,Livorno,55
17154,Eren Çetindere,Turkey,Sivasspor,55
17155,Emil Varhaugvik Breivik,Norway,Molde FK,55
17156,Jared Khasa,France,FC Sion,55
17157,August Mikkelsen,Norway,Tromsø IL,55
17158,藤井 陽也,Japan,Nagoya Grampus,55
17159,Phillip Ejimadu,United States,Los Angeles FC,55
17160,Dennis Politic,Romania,Bolton Wanderers,55
17161,Arno Valkenaers,Belgium,KV Mechelen,55
17162,Dylan Ruiz-Diaz,Australia,Central Coast Mariners,55
17163,Nikolas Dyhr,Denmark,FC Midtjylland,55
17164,Stiwart Acuña,Colombia,Junior FC,55
17165,Luis Galicia,Mexico,Tiburones Rojos de Veracruz,55
17166,Kyung Hyun Min,Korea Republic,Pohang Steelers,55
17167,İbrahim Sevinç,Turkey,Antalyaspor,55
17168,Daniel Grimshaw,England,Manchester City,55
17169,Kevin Mellado,Chile,Deportes Iquique,55
17170,Louis Dunne,Republic of Ireland,Colchester United,55
17171,Josh Koroma,England,Huddersfield Town,55
17172,Jordan Ponticelli,England,Tranmere Rovers,55
17173,Abel Hidalgo,Chile,Deportes Iquique,55
17174,Ryan Barnett,England,Shrewsbury,55
17175,Juan Sebastián López Baena,Colombia,Rionegro Águilas,55
17176,Trova Boni,Burkina Faso,KV Mechelen,55
17177,Thaar Al Otaibi,Saudi Arabia,Al Hilal,55
17178,大垣 勇樹,Japan,Nagoya Grampus,55
17179,Niall Morahan,Republic of Ireland,Sligo Rovers,55
17180,Nick Otto,Germany,Eintracht Braunschweig,55
17181,Joshua Cavallo,Australia,Western United FC,55
17182,Andrew Scott,Northern Ireland,Accrington Stanley,55
17183,梅田 透吾,Japan,Shimizu S-Pulse,55
17184,松本 大弥,Japan,Sanfrecce Hiroshima,55
17185,Yoyo Mahdy,Republic of Ireland,UCD AFC,55
17186,Richie O'Farrell,Republic of Ireland,UCD AFC,55
17187,石井 快征,Japan,Sagan Tosu,55
17188,東 俊希,Japan,Sanfrecce Hiroshima,55
17189,Victor Boniface,Nigeria,FK Bodø/Glimt,55
17190,Lars Nussbaumer,Austria,SCR Altach,55
17191,Juliusz Letniowski,Poland,Lech Poznań,55
17192,Ryan Sandford,England,Millwall,55
17193,Nikola Tavares,Croatia,Crystal Palace,55
17194,Brian Maher,Republic of Ireland,St. Patrick's Athletic,55
17195,Tom Amos,Sweden,IFK Göteborg,55
17196,Freyn Macleyn Figueroa Roa,Venezuela,Atlético Huila,55
17197,Matias  Leiva Arancibia,Chile,CD Everton de Viña del Mar,55
17198,Ismael Cheick Coulibaly,Mali,Sarpsborg 08 FF,55
17199,Hugo Constant,France,AS Nancy Lorraine,55
17200,严鼎皓,China PR,Guangzhou Evergrande Taobao FC,55
17201,Daniel Miljanović,Sweden,AFC Eskilstuna,55
17202,Moussa Diakité,Mali,FC Botoşani,55
17203,Carlos Zarama,Colombia,Coquimbo Unido,55
17204,Niklas Jahn,Germany,FC Carl Zeiss Jena,55
17205,Daniel Hafsteinsson,Iceland,Helsingborgs IF,55
17206,Titas Milašius,Lithuania,Wisła Płock,55
17207,Robin Jalving,Netherlands,FC Emmen,55
17208,Nathan Gartside,Northern Ireland,Derry City,55
17209,Easah Suliman,England,Aston Villa,55
17210,李晨,China PR,Beijing Renhe FC,55
17211,Jamie Stott,England,Oldham Athletic,55
17212,佐々木 大樹,Japan,Vissel Kobe,55
17213,Frederik Ibsen,Denmark,FC København,55
17214,Roman Birjukov,Germany,Eintracht Braunschweig,55
17215,Josh Key,England,Exeter City,55
17216,山谷 侑士,Japan,Yokohama F. Marinos,55
17217,Andrew Owusu,Germany,1. FC Heidenheim 1846,55
17218,George Buliga,Romania,FC Voluntari,55
17219,Jonas Weik,Germany,SV Waldhof Mannheim,55
17220,Evan Osam,Republic of Ireland,UCD AFC,55
17221,サイ ゴダード,Japan,Benevento,55
17222,Akin Famewo,England,Norwich City,55
17223,Vincenzo Venditti,Italy,Ascoli,55
17224,Berat Şahiner,Turkey,Alanyaspor,55
17225,Martin Frese,Denmark,FC Nordsjælland,55
17226,Maximilian Weiß,Germany,FC Carl Zeiss Jena,55
17227,Hamad  Hawsawi,Saudi Arabia,Al Fayha,55
17228,徐天源,China PR,Hebei China Fortune FC,55
17229,Cameron Lindley,United States,Orlando City SC,55
17230,Davino Liessens,Belgium,Waasland-Beveren,55
17231,Leonardo Zottele,Austria,SCR Altach,55
17232,Sam Junqua,United States,Houston Dynamo,55
17233,Carlo Armiento,Australia,Adelaide United,55
17234,Alexandre Ippolito,Belgium,Royal Excel Mouscron,55
17235,Jan Vogel,Germany,SV Wehen Wiesbaden,55
17236,Mardochee Nzita,Belgium,Perugia,55
17237,Jan Ras,Netherlands,SC Heerenveen,55
17238,Oulad Omar,Morocco,Academica Clinceni,55
17239,Aaron Hayden,England,Carlisle United,55
17240,Martin Francois,France,FC Sochaux-Montbéliard,55
17241,Jojo Wollacott,England,Forest Green Rovers,55
17242,Matty Gillam,England,Rochdale,55
17243,Scott Twine,England,Swindon Town,55
17244,Luca Colville,England,Bradford City,55
17245,Oliver Ottesen,Denmark,FC Midtjylland,55
17246,茂木 秀,Japan,Cerezo Osaka,55
17247,Joseph Romanski,England,Swindon Town,55
17248,Sebastian Strózik,Poland,Cracovia,55
17249,Ricardo Gutiérrez,Mexico,Monarcas Morelia,55
17250,平墳 迅,Japan,Shimizu S-Pulse,55
17251,Motohiko Nakajima,Japan,Cerezo Osaka,55
17252,Fabián Cantillo,Colombia,Unión Magdalena,55
17253,Mark Dignam,Republic of Ireland,UCD AFC,55
17254,Antonio Bustamante,United States,DC United,55
17255,Cristopher Mesías,Chile,CD Cobresal,55
17256,Byron Nieto,Chile,CD Antofagasta,55
17257,Mircea Leasă,Romania,FC Voluntari,55
17258,Jostein Ekeland,Norway,Viking FK,55
17259,Torbjørn Heggem,Norway,Ranheim Fotball,55
17260,Florian Flick,Germany,SV Waldhof Mannheim,55
17261,Simon Beccari,Italy,WSG Tirol,55
17262,Peter Therkildsen,Denmark,AC Horsens,55
17263,Salis Abdul Samed,Ghana,Clermont Foot 63,55
17264,Philipp Sturm,Austria,Chemnitzer FC,55
17265,Sam Ling,England,Leyton Orient,55
17266,Evan Gumbs,England,Tranmere Rovers,55
17267,Geovan Jarit Montes Melo,Colombia,Atlético Huila,55
17268,舩木 翔,Japan,Cerezo Osaka,55
17269,石川 启人,Japan,Sagan Tosu,55
17270,Fatih Ufuk,Germany,SC Paderborn 07,55
17271,Janer Alexis Ordóñez Cuero,Colombia,Jaguares de Córdoba,55
17272,内田 拓哉,Japan,FC Tokyo,55
17273,Faisal Mohammed Darisi,Saudi Arabia,Al Raed,55
17274,Camilo Díaz,Colombia,Rionegro Águilas,55
17275,Jake Walker,Republic of Ireland,St. Patrick's Athletic,55
17276,Jhoel Martinez,Chile,CD Universidad de Concepción,55
17277,Siniša Sprečaković,Germany,SV Waldhof Mannheim,55
17278,Claudio Navarrete,Chile,CD Universidad de Concepción,55
17279,Frazer Blake-Tracy,England,Peterborough United,55
17280,Marvin Ekpiteta,England,Leyton Orient,55
17281,Wojciech Muzyk,Poland,Legia Warszawa,55
17282,Eduard Florescu,Romania,FC Botoşani,55
17283,Ionuț Pop,Romania,FC Hermannstadt,55
17284,Hassan Vergara,Colombia,Deportivo Pasto,55
17285,Kevin Perez,Colombia,Deportes Tolima,55
17286,Khaled Al Blooshi,United Arab Emirates,Al Ain FC,55
17287,Giacomo Ricci,Italy,Parma,55
17288,Nathan Ferguson,England,Crawley Town,55
17289,Christian Ventola,Italy,Pescara,55
17290,Maxime Leverbe,France,Chievo Verona,55
17291,濱 大耀,Japan,Hokkaido Consadole Sapporo,55
17292,Juan Silgado,Colombia,Jaguares de Córdoba,55
17293,Mohammad Fuad Al Thani,Saudi Arabia,Al Faisaly,55
17294,Jun Okano,Japan,Oita Trinita,55
17295,Tong Wang,China PR,Shenzhen FC,55
17296,Mamadou Kouyaté,Mali,AFC Eskilstuna,55
17297,Lyndon Dykes,Australia,Livingston FC,55
17298,이호인 Ho In Lee,Korea Republic,Gangwon FC,55
17299,Charlie Carter,England,Stevenage,55
17300,Giuseppe Chirullo,Italy,Castellammare di Stabia,55
17301,Nikita Dorofeev,Russia,Lokomotiv Moscow,55
17302,Florian Gonzales,France,Oldham Athletic,55
17303,Mohammed Al Dawsari,Saudi Arabia,Al Hilal,55
17304,Sam Byrne,Republic of Ireland,UCD AFC,55
17305,Felipe Torres,Colombia,Atlético Bucaramanga,55
17306,Yerko Rojas,Chile,CD Palestino,55
17307,Oktawian Skrzecz,Poland,Korona Kielce,55
17308,钟义浩,China PR,Guangzhou Evergrande Taobao FC,55
17309,Sebastian Avanzini,Italy,AC Horsens,55
17310,Rakan Al Najjar,Saudi Arabia,Al Ittihad,55
17311,Omar Al Zayni,Saudi Arabia,Al Ahli,55
17312,Mark Coyle,Republic of Ireland,Finn Harps,55
17313,Sam Raben,United States,Colorado Rapids,55
17314,渡邉 柊斗,Japan,Nagoya Grampus,55
17315,Lazar Stojsavljević,Serbia,Newport County,55
17316,Roberto Criscuolo,Italy,Sampdoria,55
17317,William Longbottom,England,Doncaster Rovers,55
17318,Ellis Iandolo,England,Swindon Town,55
17319,Frankie Musonda,England,Luton Town,55
17320,Emre Selen,Turkey,Yeni Malatyaspor,55
17321,Louis Gray,Wales,Carlisle United,55
17322,吉丸 絢梓,Japan,Vissel Kobe,55
17323,高天意,China PR,Shenzhen FC,55
17324,Rodrigo Ignacio Yáñez Castillo,Chile,CD O'Higgins,55
17325,Romain Fleurier,France,FC Chambly Oise,55
17326,Marvel Ekpiteta,England,Newport County,55
17327,Jhon Mena Vacca,Colombia,Atlético Huila,55
17328,金强,China PR,Shenzhen FC,55
17329,李浩文,China PR,Shanghai SIPG FC,55
17330,杨世元,China PR,Shanghai SIPG FC,55
17331,Pedro  Sánchez Torrealba,Chile,CD Everton de Viña del Mar,55
17332,阿波加 俊太,Japan,Hokkaido Consadole Sapporo,55
17333,西本 雅崇,Japan,Cerezo Osaka,55
17334,조재완 Jae Wan Cho,Korea Republic,Gangwon FC,55
17335,Daniel Björkman,Sweden,Örebro SK,55
17336,Jackson Longridge,Scotland,Bradford City,55
17337,Mathias Rosenørn,Denmark,Esbjerg fB,55
17338,이준희 Joon Hee Lee,Korea Republic,Daegu FC,55
17339,田尻 健,Japan,Gamba Osaka,55
17340,Christoph Haas,Austria,FC Admira Wacker Mödling,55
17341,Artur Bogusz,Poland,LKS Lodz,55
17342,Mark McGinley,Republic of Ireland,Finn Harps,55
17343,마상훈 Sang Hoon Ma,Korea Republic,Sangju Sangmu FC,55
17344,川浪 吾郎,Japan,Vegalta Sendai,55
17345,赵英杰,China PR,Tianjin TEDA FC,55
17346,Bryan Mendoza,Argentina,FC Botoşani,55
17347,Nicky Hunt,England,Crewe Alexandra,55
17348,荻 晃太,Japan,Vissel Kobe,55
17349,刘乐,China PR,Chongqing Dangdai Lifan FC SWM Team,55
17350,Wei Guo,China PR,Shenzhen FC,55
17351,Pengfei Mu,China PR,Beijing Renhe FC,55
17352,Gilbert Fuentes,United States,San Jose Earthquakes,54
17353,Herman Geelmuyden,Norway,Stabæk Fotball,54
17354,Josef Brian Baccay,Norway,Lillestrøm SK,54
17355,齐雨熙,China PR,Jiangsu Suning FC,54
17356,Iván Martínez Marqués,Spain,CA Osasuna,54
17357,Rassoul Ndiaye,France,FC Sochaux-Montbéliard,54
17358,Kevin Ackermann,Sweden,BK Häcken,54
17359,Jhon Quiñónes Saya,Colombia,América de Cali,54
17360,Giannis-Foivos Botos,Greece,AEK Athens,54
17361,Reegan Mimnaugh,Scotland,Hamilton Academical FC,54
17362,Rasmus Sandberg,Norway,Rosenborg BK,54
17363,Jamie Cumming,England,Chelsea,54
17364,Lachlan Brook,Australia,Adelaide United,54
17365,Billy Crellin,England,Fleetwood Town,54
17366,Matt Casey,England,Portsmouth,54
17367,Aziz Salah Binous,Switzerland,FC Luzern,54
17368,Juan José Echave,Chile,Unión Española,54
17369,Luis Sanchez,Colombia,América de Cali,54
17370,Alfonso Ocampo-Chavez,United States,Seattle Sounders FC,54
17371,Reuben Collins,England,AFC Wimbledon,54
17372,José Caicedo,Colombia,Independiente Santa Fe,54
17373,Nicolas Zdichynec,Austria,FC Admira Wacker Mödling,54
17374,Matthew Alexander,England,Bolton Wanderers,54
17375,Dany Cattin,Switzerland,Neuchâtel Xamax,54
17376,Benjamin Kimpioka,Sweden,Sunderland,54
17377,Jack Hamilton,Scotland,Livingston FC,54
17378,Iván Acero,Mexico,Deportivo Toluca,54
17379,Ștefan Fara,Romania,Dinamo Bucureşti,54
17380,Karifa Yao,Canada,Montreal Impact,54
17381,Josh Eccles,England,Coventry City,54
17382,Cameron Duke,United States,Sporting Kansas City,54
17383,Dominique Youfeigane,France,En Avant de Guingamp,54
17384,Stephen Wearne,England,Middlesbrough,54
17385,Keenan Ferguson,England,Sheffield United,54
17386,Morten Frendrup,Denmark,Brøndby IF,54
17387,Michael Howard,England,Morecambe,54
17388,John Buckley,England,Blackburn Rovers,54
17389,Lukas Schöfl,Austria,Wolfsberger AC,54
17390,Joachim Rothmann,Denmark,FC Nordsjælland,54
17391,Daniel Morys,Poland,Wisła Kraków,54
17392,Ahmed Daghim,Denmark,FC København,54
17393,Jakob Nyland Ørsahl,Norway,Molde FK,54
17394,Jens Craenmehr,Netherlands,VVV-Venlo,54
17395,Ethan Ross,Scotland,Aberdeen,54
17396,Sebastian Lund Hausner,Denmark,Aarhus GF,54
17397,Abdulsamed Damlu,Turkey,Yeni Malatyaspor,54
17398,Andreas Bruus,Denmark,Brøndby IF,54
17399,Leon Klassen,Russia,TSV 1860 München,54
17400,Dean Ager,England,Colchester United,54
17401,Marcel Schantl,Austria,TSV Hartberg,54
17402,Lucas Pellegrini,France,AC Ajaccio,54
17403,Anton Skipper Hendriksen,Denmark,Brøndby IF,54
17404,Matt Hundley,United States,Colorado Rapids,54
17405,David Ochoa,United States,Real Salt Lake,54
17406,Mateusz Praszelik,Poland,Legia Warszawa,54
17407,Zach Duncan,Australia,Aarhus GF,54
17408,Filip Bilbija,Germany,FC Ingolstadt 04,54
17409,Jakub Kamiński,Poland,Lech Poznań,54
17410,Jack Sparkes,England,Exeter City,54
17411,Connor Metcalfe,Australia,Melbourne City FC,54
17412,Chris Merrie,England,Wigan Athletic,54
17413,Tomás Durso,Argentina,Gimnasia y Esgrima La Plata,54
17414,Moudi Najjar,Australia,Melbourne City FC,54
17415,Adem Doğan,Turkey,Kayserispor,54
17416,Harry Kite,England,Exeter City,54
17417,Brayan Córdoba,Colombia,Atlético Nacional,54
17418,Peter Buch Christiansen,Denmark,SønderjyskE,54
17419,Jake Greatorex,England,Barnsley,54
17420,Joel King,Australia,Sydney FC,54
17421,中村 拓海,Japan,FC Tokyo,54
17422,Simon Paulet,France,Swansea City,54
17423,Michael Luyambula,DR Congo,Crawley Town,54
17424,Jeppe Pedersen,Denmark,Aalborg BK,54
17425,Eric Voufack,Germany,FC Carl Zeiss Jena,54
17426,Matty Williams,England,Accrington Stanley,54
17427,Ricky German,England,Crawley Town,54
17428,Anthony Lesiotis,Australia,Melbourne Victory,54
17429,Marcelo Suárez,Chile,Universidad Católica,54
17430,Thomas Hamer,England,Oldham Athletic,54
17431,Toby Stevenson,England,Charlton Athletic,54
17432,Jacob Lackéll,Sweden,AFC Eskilstuna,54
17433,Thomas Rausch,Germany,Bayern München II,54
17434,Søren Tengstedt,Denmark,Aalborg BK,54
17435,Karol Struski,Poland,Jagiellonia Białystok,54
17436,Kevin Stallone,Italy,Castellammare di Stabia,54
17437,Florian Yonsian,Ivory Coast,Salford City,54
17438,Myles Judd,England,Leyton Orient,54
17439,Miro Muheim,Switzerland,FC St. Gallen,54
17440,Oliver Kjærgaard,Denmark,Tromsø IL,54
17441,Max Wright,England,Grimsby Town,54
17442,York Rafael,Sweden,Kalmar FF,54
17443,Deon Moore,England,Bristol Rovers,54
17444,James Waite,Wales,Cardiff City,54
17445,Robin Källman,Finland,HJK Helsinki,54
17446,马俊亮,China PR,Guangzhou R&F FC,54
17447,Jack Clarke,Republic of Ireland,Aston Villa,54
17448,Saleh Al Wehimid,Saudi Arabia,Abha Club,54
17449,Tim Campulka,Germany,Chemnitzer FC,54
17450,Migel-Max Schmeling,Germany,MSV Duisburg,54
17451,Ignacio Núñez,Chile,Unión Española,54
17452,Mattias Almeida,Sweden,Helsingborgs IF,54
17453,Morgan Williams,England,Coventry City,54
17454,Teodor Berg Haltvik,Norway,Rosenborg BK,54
17455,Archie Brennan,England,Cheltenham Town,54
17456,Piotr Pyrdoł,Poland,LKS Lodz,54
17457,Michael Wagner,Germany,Bayern München II,54
17458,Maxwell Gyamfi,Germany,VfL Bochum 1848,54
17459,이광연 Gwang Yeon Lee,Korea Republic,Gangwon FC,54
17460,Julien Lamy,France,Rotherham United,54
17461,Kevin Ibrahim,Germany,1. FC Heidenheim 1846,54
17462,Eric Asomani,Ghana,Waasland-Beveren,54
17463,Yannick Marchand,Switzerland,FC Basel 1893,54
17464,Alex O'Neill,England,Accrington Stanley,54
17465,Lewis Doyle,England,Accrington Stanley,54
17466,Melker Nilsson,Sweden,Falkenbergs FF,54
17467,Lorenz Otto,Germany,1. FC Kaiserslautern,54
17468,Conor Davis,Republic of Ireland,Derry City,54
17469,박성민 Sung Min Park,Korea Republic,FC Seoul,54
17470,Jesper Isaksen,Norway,Kristiansund BK,54
17471,钱玉淼,China PR,Tianjin Quanjian FC,54
17472,Chris-Vianney Goteni,France,Grenoble Foot 38,54
17473,Noah James,Australia,Newcastle Jets,54
17474,成瀬 竣平,Japan,Nagoya Grampus,54
17475,Joaquín López,Chile,CD Everton de Viña del Mar,54
17476,Piero Vivanco,Peru,CD Huachipato,54
17477,Tom Leak,England,Walsall,54
17478,Bailey Thompson,England,Tranmere Rovers,54
17479,Kai Klefisch,Germany,Viktoria Köln,54
17480,Luke Pilling,Wales,Tranmere Rovers,54
17481,Tobias Lauritsen,Norway,Odds BK,54
17482,Julius Lindgren,Sweden,IFK Norrköping,54
17483,Paul Doyle,Republic of Ireland,UCD AFC,54
17484,Olle Edlund,Sweden,Hammarby IF,54
17485,Roberto Strechie,Romania,Venezia FC,54
17486,Fawaz Al Tryes,Saudi Arabia,Ettifaq FC,54
17487,Yanis Barka,France,AS Nancy Lorraine,54
17488,Emil Kalsaas,Norway,SK Brann,54
17489,Daniel Pik,Poland,Cracovia,54
17490,Sherko Faiqi,Sweden,IK Sirius,54
17491,José Saúl Hernández Ornelas,Mexico,Club León,54
17492,Jonas Brendieck,Germany,MSV Duisburg,54
17493,Manuel Pfeifer,Austria,TSV Hartberg,54
17494,Alessandro Garattoni,Italy,Crotone,54
17495,Tommy Wood,England,AFC Wimbledon,54
17496,Simone Barone,Italy,Spezia,54
17497,Isaak Umbdenstock,France,FC Sochaux-Montbéliard,54
17498,Wille Jakobsson,Sweden,AFC Eskilstuna,54
17499,Pablo Cárdenas,Chile,CD Cobresal,54
17500,Artur Balicki,Poland,Wisła Kraków,54
17501,Mads Hjalmer Hansen,Denmark,SønderjyskE,54
17502,Nino Köpf,Austria,TSV Hartberg,54
17503,Kielen Adams,England,Oldham Athletic,54
17504,Taulant Sulejmanov,Albania,Neuchâtel Xamax,54
17505,Andrea Vassallo,Italy,Bologna,54
17506,Rhys Lovett,England,Cheltenham Town,54
17507,Ahmet Muhamedbegovic,Austria,SKN St. Pölten,54
17508,芝本 蓮,Japan,Gamba Osaka,54
17509,Ahkeem Rose,Jamaica,Grimsby Town,54
17510,Nebiyou Perry,Sweden,Östersunds FK,54
17511,Joey Breitfeld,Germany,FC Ingolstadt 04,54
17512,Alejandro Díaz,Mexico,Club Tijuana,54
17513,Nemanja Celic,Austria,LASK Linz,54
17514,Hammad Al Shaya,Saudi Arabia,Al Hazem,54
17515,Roman Campbell,England,Gillingham,54
17516,이준석 Joon Suk Lee,Korea Republic,Incheon United FC,54
17517,Florian Ferk,Austria,SK Sturm Graz,54
17518,Harry McKirdy,Scotland,Carlisle United,54
17519,강윤성 康尹宋,Korea Republic,Jeju United FC,54
17520,Mikolaj Kwietniewski,Poland,Wisła Płock,54
17521,段刘愚,China PR,Shandong Luneng TaiShan FC,54
17522,Tobias Lillevold Johnsen,Norway,FK Bodø/Glimt,54
17523,Angelo Campos,Switzerland,FC St. Gallen,54
17524,Joshua Collins,Republic of Ireland,UCD AFC,54
17525,Alexander Abrahamsson,Sweden,Djurgårdens IF,54
17526,Dayne St. Clair,Canada,Minnesota United FC,54
17527,Joaquín Hass,Argentina,Club Atlético Colón,54
17528,Ronaldo Lora,Colombia,Unión Magdalena,54
17529,Callum Montgomery,Canada,FC Dallas,54
17530,Rian McLean,England,Doncaster Rovers,54
17531,Alexandru Corban,Romania,FC Botoşani,54
17532,Roman Hauk,Germany,SV Sandhausen,54
17533,Brandon Lauton,Australia,Melbourne Victory,54
17534,Tomás Salazar,Colombia,Rionegro Águilas,54
17535,Daniel Tobin,Republic of Ireland,UCD AFC,54
17536,Dale Gorman,Northern Ireland,Leyton Orient,54
17537,Noha Sylvestre,Switzerland,Neuchâtel Xamax,54
17538,Kevin Martin Krygård,Norway,FK Haugesund,54
17539,Peter Burke,Republic of Ireland,Finn Harps,54
17540,李成龙,China PR,Beijing Renhe FC,54
17541,Alexander Baun,Denmark,Hobro IK,54
17542,深堀 俊平,Japan,Nagoya Grampus,54
17543,Kacper Krzepisz,Poland,Arka Gdynia,54
17544,Bajram Syla,Austria,Wolfsberger AC,54
17545,Paul Cleary,Republic of Ireland,St. Patrick's Athletic,54
17546,George Forrest,England,Crawley Town,54
17547,Harry Paton,Canada,Ross County FC,54
17548,Adonis Ajeti,Switzerland,FC St. Gallen,54
17549,Sam Warde,Republic of Ireland,Sligo Rovers,54
17550,Basil Al Bahrani,Saudi Arabia,Al Fateh,54
17551,Nestor Muñoz,Chile,CD Universidad de Concepción,54
17552,Yuya Ono,Japan,Matsumoto Yamaga,54
17553,Alexander Nilsson,Sweden,Helsingborgs IF,54
17554,Ciaran McKenna,Scotland,Hamilton Academical FC,54
17555,Eric Tia,Ivory Coast,FC Luzern,54
17556,Miko Virtanen,Finland,Aberdeen,54
17557,Ross Millen,Scotland,Kilmarnock,54
17558,张岩,China PR,Jiangsu Suning FC,54
17559,Mohammad Al Sharimi,Saudi Arabia,Al Raed,54
17560,刘博洋,China PR,Beijing Renhe FC,54
17561,Mark Russell,Scotland,Finn Harps,54
17562,Jack Iredale,Australia,Carlisle United,54
17563,Boris Cespedes,Switzerland,Servette FC,54
17564,Jordi van Stappershoef,Netherlands,Bristol Rovers,54
17565,Macauley Southam,Wales,Fleetwood Town,54
17566,Kevin Riascos,Colombia,Jaguares de Córdoba,54
17567,Tariq Issa,England,Colchester United,54
17568,Alex Reid,England,Stevenage,54
17569,毛昊禹,China PR,Tianjin TEDA FC,54
17570,Ulises Castagnoli,Chile,Coquimbo Unido,54
17571,Cosmin Achim,Romania,FC Voluntari,54
17572,Piotr Krawczyk,Poland,Górnik Zabrze,54
17573,Harry Cardwell,Scotland,Grimsby Town,54
17574,张文涛,China PR,Henan Jianye FC,54
17575,杨帆,China PR,Tianjin TEDA FC,54
17576,David Centeno,Venezuela,Deportes Tolima,54
17577,Brayan Correa,Colombia,Unión Magdalena,54
17578,Oğuz Yılmaz,Turkey,Denizlispor,54
17579,Kyle Smith,United States,Orlando City SC,54
17580,Kamil Rozmus,Poland,LKS Lodz,54
17581,Gerardo Alfredo Bruna Blanco,Argentina,Derry City,54
17582,Gareth Harkin,Republic of Ireland,Finn Harps,54
17583,靳辉,China PR,Beijing Renhe FC,54
17584,Haji Mnoga,England,Portsmouth,53
17585,Marcus Dewhurst,England,Sheffield United,53
17586,Jacob Ramsey,England,Aston Villa,53
17587,Petar Đurin,Croatia,Portsmouth,53
17588,Jordan Northcott,Scotland,St. Johnstone FC,53
17589,Erik McCue,Sweden,Houston Dynamo,53
17590,Lee Buchanan,England,Derby County,53
17591,Jason Knight,Republic of Ireland,Derby County,53
17592,Fabio Solimando,Switzerland,FC St. Gallen,53
17593,Alistair McCann,Scotland,St. Johnstone FC,53
17594,Michał Rakoczy,Poland,Cracovia,53
17595,Marcel Köstenbauer,Austria,FC Admira Wacker Mödling,53
17596,Julian Vazquez,Mexico,Real Salt Lake,53
17597,Paul Grave,Germany,VfL Bochum 1848,53
17598,Filip Brattbakk,Norway,Rosenborg BK,53
